MonthYear,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,rn,date,IsConflict,IsNegative
202510,MONARCH,,GOV,,,,01,1,0.0,10,10,8.63636363636364,BN,Benin,9.5,2.25,1301,2025-10-01,0,0
202510,BENIN,BEN,,,,,01,1,0.0,8,8,3.68852459016393,BN,Benin,9.5,2.25,1305,2025-10-01,0,0
202510,BENIN,BEN,,BENIN,BEN,EDU,01,1,0.0,4,4,4.36893203883495,BN,Benin,9.5,2.25,1314,2025-10-01,0,0
202510,BENIN,BEN,,,,,01,1,0.0,4,4,-3.9568345323741,BN,Benin,9.5,2.25,1315,2025-10-01,0,1
202510,BENIN,BEN,,BENIN,BEN,GOV,01,1,0.0,6,6,8.12182741116752,BN,"Alassane, Benin (general), Benin",6.91667,1.91667,1324,2025-10-01,0,0
202510,CHRISTIAN,,,BENIN CITY,NGA,,01,1,0.0,3,3,-2.08205756276791,BN,Benin,9.5,2.25,1326,2025-10-01,0,1
202510,BENIN,BEN,JUD,BENIN,BEN,,01,1,0.0,2,2,5.59440559440559,BN,Benin,9.5,2.25,1332,2025-10-01,0,0
202510,NIGERIAN,NGA,,,,,01,1,0.0,8,8,-5.86319218241042,BN,Benin,9.5,2.25,1340,2025-10-01,0,1
202510,AFRICA,AFR,,,,,01,1,0.0,2,2,1.95439739413681,BN,Benin,9.5,2.25,1350,2025-10-01,0,0
202510,MINIST OF FOREIGN AFFAIRS,,GOV,NIGERIAN,NGA,,01,1,0.0,2,2,0.199203187250999,BN,Benin,9.5,2.25,1351,2025-10-01,0,0
202510,BENIN,BEN,GOV,PRESIDENT,,GOV,01,1,0.0,7,7,0.44843049327354,BN,Benin,9.5,2.25,1376,2025-10-01,0,0
202510,BENIN,BEN,,,,,01,1,0.0,2,2,-1.45208131655372,BN,Benin,9.5,2.25,1377,2025-10-01,0,1
202510,BENIN,BEN,,JOURNALIST,,MED,01,1,0.0,10,10,-1.38121546961326,BN,Benin,9.5,2.25,1378,2025-10-01,0,1
202510,BENIN,BEN,,,,,01,1,0.0,1,1,4.12371134020618,BN,Benin,9.5,2.25,1384,2025-10-01,0,0
202510,AFRICA,AFR,,,,,01,1,0.0,10,10,4.21792618629174,BN,Benin,9.5,2.25,1385,2025-10-01,0,0
202510,GOVERNOR,,GOV,CONGRESS,,LEG,01,1,0.0,6,6,-1.27551020408163,BN,Benin,9.5,2.25,1403,2025-10-01,0,1
202510,SPOKESMAN,,MED,GOVERNMENT,,GOV,01,1,0.0,10,10,-2.90909090909091,BN,Benin,9.5,2.25,1407,2025-10-01,0,1
202510,ECOWAS,WAF,IGO,CITIZEN,,CVL,01,1,0.0,10,10,0.0,BN,"Djidja, Benin (general), Benin",7.34436,1.93447,1411,2025-10-01,0,0
202510,MAIN OPPOSITION,,OPP,,,,01,1,0.0,10,10,-1.38888888888889,BN,Benin,9.5,2.25,1421,2025-10-01,0,1
202510,GOVERNOR,,GOV,,,,01,1,0.0,10,10,3.28467153284671,BN,Benin,9.5,2.25,1425,2025-10-01,0,0
202510,,,,BENIN,BEN,EDU,01,1,0.0,6,6,4.36893203883495,BN,Benin,9.5,2.25,1430,2025-10-01,0,0
202510,BENIN,BEN,,NIGERIA,NGA,,01,1,0.0,1,1,-0.80971659919028,BN,Benin,9.5,2.25,1439,2025-10-01,0,1
202510,,,,ADVOCATE,,JUD,01,1,0.0,5,5,2.33236151603498,BN,Benin,9.5,2.25,1440,2025-10-01,0,0
202510,BENIN,BEN,,MONARCH,,GOV,01,1,0.0,4,4,1.61662817551963,BN,Benin,9.5,2.25,1443,2025-10-01,0,0
202510,BENIN,BEN,,BENIN,BEN,MED,01,1,0.0,1,1,-0.7380073800738,BN,Benin,9.5,2.25,1450,2025-10-01,0,1
202510,BENIN,BEN,,PRESIDENT,,GOV,01,1,0.0,8,8,1.06837606837607,BN,Benin,9.5,2.25,1457,2025-10-01,0,0
202510,LAWYER,,JUD,,,,01,1,0.0,10,10,-1.71428571428572,BN,Benin,9.5,2.25,1458,2025-10-01,0,1
202510,COMMANDANT,,MIL,ADVOCATE,,JUD,01,1,0.0,10,10,2.41935483870968,BN,Benin,9.5,2.25,1460,2025-10-01,0,0
202510,BENIN,BEN,GOV,,,,01,1,0.0,8,8,-1.24069478908189,BN,Benin,9.5,2.25,1472,2025-10-01,0,1
202510,BENIN,BEN,EDU,,,,01,1,0.0,10,10,4.36893203883495,BN,Benin,9.5,2.25,1473,2025-10-01,0,0
202510,NIGERIA,NGA,,BALE,CHE,,01,1,0.0,4,4,-3.08441558441559,BN,Benin,9.5,2.25,1481,2025-10-01,0,1
202510,BENIN,BEN,,PRESIDENT,,GOV,01,1,0.0,4,4,0.97799511002445,BN,Benin,9.5,2.25,1486,2025-10-01,0,0
202510,BENIN,BEN,,,,,01,1,0.0,20,20,0.58939916143793,BN,Benin,9.5,2.25,1487,2025-10-01,0,0
202510,ASSAILANT,,CRM,RULER,,GOV,01,1,0.0,3,3,-8.91089108910891,BN,Benin,9.5,2.25,1496,2025-10-01,0,1
202510,NIGERIA,NGA,,BENIN,BEN,GOV,01,1,0.0,8,8,2.04081632653061,BN,Benin,9.5,2.25,1498,2025-10-01,0,0
202510,,,,NIGERIA,NGA,,01,1,0.0,10,10,1.24804992199688,BN,Benin,9.5,2.25,1506,2025-10-01,0,0
202510,POLICE,,COP,JOURNALIST,,MED,01,1,0.0,10,10,-8.36236933797911,BN,Benin,9.5,2.25,1522,2025-10-01,0,1
202510,BENIN,BEN,,AFRICA,AFR,,01,1,0.0,10,10,-1.5962441314554,BN,Benin,9.5,2.25,1527,2025-10-01,0,1
202510,POLICE,,COP,BENIN,BEN,GOV,01,1,0.0,10,10,-9.73782771535583,BN,Benin,9.5,2.25,1552,2025-10-01,0,1
202510,GOVERNOR,,GOV,,,,01,1,0.0,10,10,2.06896551724138,BN,Benin,9.5,2.25,1561,2025-10-01,0,0
202510,PRESIDENT,,GOV,NIGERIA,NGA,,01,1,0.0,1,1,5.79216354344123,BN,Benin,9.5,2.25,1563,2025-10-01,0,0
202510,COMMUNITY,,CVL,,,,01,1,0.0,10,10,0.606980273141129,BN,Benin,9.5,2.25,1565,2025-10-01,0,0
202510,AFRICA,AFR,,,,,01,1,0.0,1,1,1.95439739413681,BN,Benin,9.5,2.25,1566,2025-10-01,0,0
202510,NIGERIA,NGA,,,,,01,1,0.0,1,1,7.6923076923077,BN,Benin,9.5,2.25,1572,2025-10-01,0,0
202510,NIGERIA,NGA,,BENIN CITY,NGA,MED,01,1,0.0,4,4,2.40963855421687,BN,Benin,9.5,2.25,1575,2025-10-01,0,0
202510,NIGERIA,NGA,,BENIN,BEN,,01,1,0.0,2,2,0.36674816625917,BN,Benin,9.5,2.25,1576,2025-10-01,0,0
202510,,,,NIGERIA,NGA,,01,1,0.0,10,10,1.23647604327666,BN,Benin,9.5,2.25,1583,2025-10-01,0,0
202510,BENIN,BEN,JUD,,,,01,1,0.0,10,10,-7.00280112044817,BN,Benin,9.5,2.25,1590,2025-10-01,0,1
202510,BENIN,BEN,,MONARCH,,GOV,01,1,0.0,8,8,0.66533599467731,BN,Benin,9.5,2.25,1599,2025-10-01,0,0
202510,HOSPITAL,,HLH,,,,01,1,0.0,3,3,-0.50847457627119,BN,Benin,9.5,2.25,1608,2025-10-01,0,1
202510,BENIN,BEN,,,,,01,1,0.0,16,8,6.1046511627907,BN,"Bouca, Borgou, Benin",10.2175,3.13065,1611,2025-10-01,0,0
202510,BENIN,BEN,,,,,01,1,0.0,4,4,-0.47846889952153,BN,Benin,9.5,2.25,1613,2025-10-01,0,1
202510,BENIN,BEN,,GOVERNMENT,,GOV,01,1,0.0,4,4,-5.18134715025907,BN,Benin,9.5,2.25,1632,2025-10-01,0,1
202510,BENIN,BEN,,,,,01,1,0.0,2,2,1.24688279301746,BN,Benin,9.5,2.25,1636,2025-10-01,0,0
202510,ADVOCATE,,JUD,,,,01,1,0.0,10,10,-4.31654676258993,BN,Benin,9.5,2.25,1640,2025-10-01,0,1
202510,BENIN,BEN,,ADMINISTRATION,,GOV,01,1,0.0,2,2,4.51612903225806,BN,Benin,9.5,2.25,1642,2025-10-01,0,0
202510,DEPUTY,,COP,PUBLIC RELATIONS OFFICER,,GOV,01,1,0.0,8,8,-0.32894736842105,BN,Benin,9.5,2.25,1644,2025-10-01,0,1
202510,STATE GOVERNOR,,GOV,BENIN,BEN,,01,1,0.0,4,4,-0.50847457627119,BN,Benin,9.5,2.25,1649,2025-10-01,0,1
202510,ACTIVIST,,OPP,,,,01,1,0.0,3,3,-3.54575946334451,BN,Benin,9.5,2.25,1657,2025-10-01,0,1
202510,GOVERNOR,,GOV,BENIN,BEN,,01,1,0.0,2,2,6.0790273556231,BN,Benin,9.5,2.25,1660,2025-10-01,0,0
202510,GOVERNOR,,GOV,,,,01,1,0.0,8,8,5.33333333333333,BN,Benin,9.5,2.25,1668,2025-10-01,0,0
202510,REPRESENTATIVES,,LEG,,,,01,1,0.0,10,10,3.43347639484979,BN,Benin,9.5,2.25,1675,2025-10-01,0,0
202501,SECRETARIAT,,GOV,BENIN,BEN,,01,1,0.0,2,2,0.95923261390887,BN,Benin,9.5,2.25,12,2025-01-01,0,0
202501,NIGERIA,NGA,,COMPANY,,BUS,01,1,0.0,2,2,-3.73134328358209,BN,Benin,9.5,2.25,17,2025-01-01,0,1
202501,KING,,GOV,BENIN CITY,NGA,,01,1,0.0,2,2,1.22448979591836,BN,Benin,9.5,2.25,19,2025-01-01,0,0
202501,BENIN CITY,NGA,,,,,01,1,0.0,3,3,0.0,BN,Benin,9.5,2.25,21,2025-01-01,0,0
202501,MILITARY,,MIL,,,,01,1,0.0,10,10,-11.4285714285714,BN,"Alibori, Alibori, Benin",11.3333,2.91667,37,2025-01-01,0,1
202501,BURKINA FASO,BFA,MIL,MILITARY,,MIL,01,1,0.0,1,1,-11.8483412322275,BN,Benin,9.5,2.25,55,2025-01-01,0,1
202501,ECOWAS,WAF,IGO,,,,01,1,0.0,10,10,-4.03669724770642,BN,"Karimama, Alibori, Benin",12.0691,3.18405,61,2025-01-01,0,1
202501,MINIST OF LOCAL GOVERNMENT,,GOV,,,,01,1,0.0,5,5,-4.24929178470255,BN,Benin,9.5,2.25,62,2025-01-01,0,1
202501,SPOKESMAN,,MED,,,,01,1,0.0,10,10,-5.30503978779841,BN,Benin,9.5,2.25,68,2025-01-01,0,1
202501,GHANA,GHA,,AFRICA,AFR,,01,1,0.0,3,3,-1.66666666666666,BN,Benin,9.5,2.25,72,2025-01-01,0,1
202501,BENIN,BEN,,BRAZIL,BRA,CVL,01,1,0.0,2,2,-0.9375,BN,"Ouidah, Atlantique, Benin",6.36307,2.08506,73,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,8,8,-6.84931506849315,BN,Benin,9.5,2.25,75,2025-01-01,0,1
202501,DEPUTIES,,COP,,,,01,1,0.0,10,10,-1.75913396481732,BN,Benin,9.5,2.25,77,2025-01-01,0,1
202501,BENIN CITY,NGA,,ABUJA,NGA,JUD,01,1,0.0,3,3,-3.41880341880342,BN,Benin,9.5,2.25,90,2025-01-01,0,1
202501,MEDIA,,MED,,,,01,1,0.0,10,10,-2.12121212121213,BN,Benin,9.5,2.25,92,2025-01-01,0,1
202501,MILITARY OFFICIAL,,MIL,,,,01,1,0.0,10,10,-8.21596244131453,BN,"Karimama, Alibori, Benin",12.0691,3.18405,101,2025-01-01,0,1
202501,BENIN,BEN,,AL QAEDA,,IMG,01,1,0.0,2,2,-2.09723546234509,BN,Benin,9.5,2.25,105,2025-01-01,0,1
202501,BENIN,BEN,,BENIN,BEN,,01,1,0.0,5,5,6.62824207492795,BN,"Djougou, Donga, Benin",9.70853,1.66598,107,2025-01-01,0,0
202501,GOVERNOR,,GOV,,,,01,1,0.0,6,6,-1.81347150259068,BN,Benin,9.5,2.25,124,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,2,2,-9.83606557377052,BN,Benin,9.5,2.25,127,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,10,10,1.19165839126117,BN,Benin,9.5,2.25,134,2025-01-01,0,0
202501,BENIN,BEN,,THE OPPOSITION,,OPP,01,1,0.0,1,1,-5.73248407643313,BN,Benin,9.5,2.25,146,2025-01-01,0,1
202501,BENIN,BEN,GOV,,,,01,1,0.0,4,2,-1.23762376237624,BN,Benin,9.5,2.25,149,2025-01-01,0,1
202501,PROTESTER,,OPP,FRENCH,FRA,,01,1,0.0,10,10,-1.79211469534051,BN,Benin,9.5,2.25,154,2025-01-01,0,1
202501,BENIN,BEN,,INDUSTRY,,BUS,01,1,0.0,4,4,-0.624219725343321,BN,Benin,9.5,2.25,160,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,2,2,1.30890052356021,BN,Benin,9.5,2.25,163,2025-01-01,0,0
202501,COLONEL,,MIL,CHIEF OF STAFF,,GOV,01,1,0.0,4,4,-11.8483412322275,BN,Benin,9.5,2.25,164,2025-01-01,0,1
202501,NIGERIA,NGA,,COMPANY,,BUS,01,1,0.0,2,2,-4.02930402930403,BN,Benin,9.5,2.25,167,2025-01-01,0,1
202501,NIGERIA,NGA,,,,,01,1,0.0,1,1,-1.54639175257732,BN,Benin,9.5,2.25,170,2025-01-01,0,1
202501,BENIN,BEN,,SECRETARIAT,,GOV,01,1,0.0,4,4,1.620029455081,BN,Benin,9.5,2.25,209,2025-01-01,0,0
202501,BENIN,BEN,,NIGER,NER,,01,1,0.0,1,1,-7.90123456790123,BN,Benin,9.5,2.25,221,2025-01-01,0,1
202501,ARSONIST,,CRM,,,,01,1,0.0,2,2,-1.85185185185185,BN,Benin,9.5,2.25,223,2025-01-01,0,1
202501,DEMOCRATIC PARTY,,,NIGERIA,NGA,,01,1,0.0,6,6,0.4950495049505,BN,Benin,9.5,2.25,224,2025-01-01,0,0
202501,BENIN,BEN,,BENIN,BEN,GOV,01,1,0.0,1,1,1.73010380622837,BN,Benin,9.5,2.25,225,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,2,2,-3.65448504983388,BN,Benin,9.5,2.25,238,2025-01-01,0,1
202501,BENIN,BEN,,CONGRESS,,LEG,01,1,0.0,8,8,6.8421052631579,BN,Benin,9.5,2.25,241,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,10,10,-2.3943661971831,BN,Benin,9.5,2.25,254,2025-01-01,0,1
202501,MINIST OF FOREIGN AFFAIRS,,GOV,QATAR,QAT,,01,1,0.0,2,2,-10.4651162790698,BN,Benin,9.5,2.25,268,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,3,3,-3.98563734290844,BN,"Kandi, Alibori, Benin",11.1342,2.93861,271,2025-01-01,0,1
202501,ECOWAS,WAF,IGO,BENIN,BEN,GOV,01,1,0.0,10,10,-6.94183864915572,BN,Benin,9.5,2.25,282,2025-01-01,0,1
202501,STATE OFFICIAL,,GOV,,,,01,1,0.0,7,7,-3.92156862745098,BN,Benin,9.5,2.25,298,2025-01-01,0,1
202501,,,,PUBLIC RELATIONS OFFICER,,GOV,01,1,0.0,5,5,-2.92397660818713,BN,Benin,9.5,2.25,309,2025-01-01,0,1
202501,PROSECUTOR,,JUD,,,,01,1,0.0,10,10,-9.87654320987653,BN,Benin,9.5,2.25,310,2025-01-01,0,1
202501,GHANA,GHA,,AFRICA,AFR,,01,1,0.0,2,2,3.43347639484979,BN,Benin,9.5,2.25,313,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,4,4,0.58997050147492,BN,Benin,9.5,2.25,315,2025-01-01,0,0
202501,BENIN,BEN,,GOVERNMENT,,GOV,01,1,0.0,4,4,0.44378698224852,BN,Benin,9.5,2.25,322,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,10,10,-2.61011419249592,BN,Benin,9.5,2.25,324,2025-01-01,0,1
202501,GHANA,GHA,,,,,01,1,0.0,2,2,3.43347639484979,BN,Benin,9.5,2.25,325,2025-01-01,0,0
202501,MEDIA,,MED,,,,01,1,0.0,5,5,0.68259385665529,BN,Benin,9.5,2.25,342,2025-01-01,0,0
202501,BENIN,BEN,,JOURNALIST,,MED,01,1,0.0,4,4,-12.3222748815166,BN,Benin,9.5,2.25,343,2025-01-01,0,1
202501,,,,NEWS AGENCY,,MED,01,1,0.0,3,3,-8.2840236686391,BN,"Alibori, Alibori, Benin",11.3333,2.91667,375,2025-01-01,0,1
202501,PRESIDENT,,GOV,,,,01,1,0.0,10,10,-1.578073089701,BN,Benin,9.5,2.25,381,2025-01-01,0,1
202501,BENIN,BEN,,BENIN,BEN,,01,1,0.0,10,10,6.06060606060607,BN,Benin,9.5,2.25,386,2025-01-01,0,0
202501,SACRAMENTO,USA,,BENIN,BEN,GOV,01,1,0.0,8,8,-0.9375,BN,"Ouidah, Atlantique, Benin",6.36307,2.08506,392,2025-01-01,0,1
202501,GOVERNOR,,GOV,BENIN,BEN,,01,1,0.0,2,2,-3.35570469798657,BN,Benin,9.5,2.25,398,2025-01-01,0,1
202501,MILITARY OFFICIAL,,MIL,,,,01,1,0.0,10,10,-7.71084337349398,BN,"Karimama, Alibori, Benin",12.0691,3.18405,399,2025-01-01,0,1
202501,BENINESE,BEN,,NEWS AGENCY,,MED,01,1,0.0,2,2,-8.2840236686391,BN,"Alibori, Alibori, Benin",11.3333,2.91667,403,2025-01-01,0,1
202501,,,,BENIN CITY,NGA,,01,1,0.0,6,6,-1.1142061281337,BN,Benin,9.5,2.25,413,2025-01-01,0,1
202501,MILITARY,,MIL,,,,01,1,0.0,10,10,-9.86842105263159,BN,Benin,9.5,2.25,414,2025-01-01,0,1
202501,BENIN CITY,NGA,,,,,01,1,0.0,3,3,2.40963855421687,BN,Benin,9.5,2.25,423,2025-01-01,0,0
202501,BENIN,BEN,,NIGER,NER,,01,1,0.0,2,2,-10.5263157894737,BN,Benin,9.5,2.25,431,2025-01-01,0,1
202501,PRIEST,,,,,,01,1,0.0,10,10,-3.04182509505703,BN,Benin,9.5,2.25,436,2025-01-01,0,1
202501,POLICE,,COP,BENIN CITY,NGA,,01,1,0.0,10,10,-1.44927536231884,BN,Benin,9.5,2.25,450,2025-01-01,0,1
202501,GOVERNOR,,GOV,,,,01,1,0.0,20,20,-7.76641252975471,BN,Benin,9.5,2.25,457,2025-01-01,0,1
202501,,,,BENIN CITY,NGA,,01,1,0.0,6,6,-1.54639175257732,BN,Benin,9.5,2.25,458,2025-01-01,0,1
202501,AFRICA,AFR,,,,,01,1,0.0,10,10,-2.60663507109005,BN,Benin,9.5,2.25,482,2025-01-01,0,1
202501,GOVERNOR,,GOV,BENIN,BEN,GOV,01,1,0.0,4,4,-1.81347150259068,BN,Benin,9.5,2.25,483,2025-01-01,0,1
202501,BENIN,BEN,,BENIN CITY,NGA,,01,1,0.0,1,1,-1.54639175257732,BN,Benin,9.5,2.25,492,2025-01-01,0,1
202501,AFRICA,AFR,,BUSINESS,,BUS,01,1,0.0,2,2,1.72413793103448,BN,Benin,9.5,2.25,493,2025-01-01,0,0
202501,INTELLIGENCE,,SPY,BENIN,BEN,,01,1,0.0,2,2,-4.00984875131903,BN,"Kandi, Alibori, Benin",11.1342,2.93861,503,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,1,1,-3.98563734290844,BN,"Kandi, Alibori, Benin",11.1342,2.93861,510,2025-01-01,0,1
202501,GOVERNOR,,GOV,,,,01,1,0.0,2,2,-1.4567266495287,BN,Benin,9.5,2.25,513,2025-01-01,0,1
202501,BENIN CITY,NGA,,GOVERNOR,,GOV,01,1,0.0,10,10,5.23560209424084,BN,Benin,9.5,2.25,521,2025-01-01,0,0
202501,JUDGE,,JUD,CRIMINAL,,CRM,01,1,0.0,5,5,-11.8840579710145,BN,Benin,9.5,2.25,527,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,4,2,-4.22535211267606,BN,Benin,9.5,2.25,528,2025-01-01,0,1
202501,CONGRESS,,LEG,THE OPPOSITION,,OPP,01,1,0.0,5,5,-5.47368421052631,BN,Benin,9.5,2.25,530,2025-01-01,0,1
202501,INTELLIGENCE,,SPY,BENIN,BEN,,01,1,0.0,2,2,-3.98563734290844,BN,"Kandi, Alibori, Benin",11.1342,2.93861,551,2025-01-01,0,1
202501,BENIN,BEN,,BURKINA FASO,BFA,,01,1,0.0,8,8,-10.5263157894737,BN,Benin,9.5,2.25,552,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,10,10,4.08163265306123,BN,"Ouidah, Atlantique, Benin",6.36307,2.08506,565,2025-01-01,0,0
202501,STATE GOVERNOR,,GOV,BENIN,BEN,,01,1,0.0,2,2,-1.70132325141777,BN,Benin,9.5,2.25,573,2025-01-01,0,1
202501,BENIN,BEN,MIL,FRENCH,FRA,,01,1,0.0,3,3,-1.44596651445966,BN,Benin,9.5,2.25,574,2025-01-01,0,1
202501,GOVERNOR,,GOV,,,,01,1,0.0,10,10,-2.25694444444445,BN,Benin,9.5,2.25,576,2025-01-01,0,1
202501,MINIST,,GOV,BENIN,BEN,,01,1,0.0,4,2,-1.23762376237624,BN,Benin,9.5,2.25,589,2025-01-01,0,1
202501,GOVERNOR,,GOV,FIRST LADY,,ELI,01,1,0.0,3,3,-1.53508771929825,BN,Benin,9.5,2.25,594,2025-01-01,0,1
202501,POLICE,,COP,,,,01,1,0.0,3,3,-1.69082125603864,BN,Benin,9.5,2.25,597,2025-01-01,0,1
202501,COMMUNITY,,CVL,SCHOOL,,EDU,01,1,0.0,10,10,-5.11363636363636,BN,Benin,9.5,2.25,624,2025-01-01,0,1
202501,BENIN,BEN,,TRIBUNAL,,JUD,01,1,0.0,4,4,-6.53409090909094,BN,Benin,9.5,2.25,631,2025-01-01,0,1
202501,SAGA,JPN,,BENIN,BEN,,01,1,0.0,4,4,-7.57097791798106,BN,Benin,9.5,2.25,658,2025-01-01,0,1
202501,COMMUNITY,,CVL,,,,01,1,0.0,5,5,-2.69058295964125,BN,Benin,9.5,2.25,701,2025-01-01,0,1
202501,BENIN,BEN,,JOURNALIST,,MED,01,1,0.0,7,7,-3.87755102040817,BN,Benin,9.5,2.25,713,2025-01-01,0,1
202501,LAWMAKER,,LEG,HOSPITAL,,HLH,01,1,0.0,10,10,-0.89928057553957,BN,Benin,9.5,2.25,714,2025-01-01,0,1
202501,GOVERNOR,,GOV,BENIN,BEN,,01,1,0.0,2,2,1.05263157894737,BN,Benin,9.5,2.25,720,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,5,5,3.25077399380805,BN,"Ouidah, Atlantique, Benin",6.36307,2.08506,726,2025-01-01,0,0
202501,BENIN CITY,NGA,MED,NIGERIA,NGA,,01,1,0.0,2,2,-1.26404494382023,BN,Benin,9.5,2.25,735,2025-01-01,0,1
202501,COMPANY,,BUS,COTONOU,BEN,,01,1,0.0,2,2,1.72413793103448,BN,Benin,9.5,2.25,741,2025-01-01,0,0
202501,CHRISTIAN,,,,,,01,1,0.0,1,1,9.77130977130974,BN,Benin,9.5,2.25,742,2025-01-01,0,0
202501,BENIN,BEN,,AL QAEDA,,IMG,01,1,0.0,2,2,-2.09723546234509,BN,Benin,9.5,2.25,790,2025-01-01,0,1
202501,COMMANDER,,MIL,BENIN,BEN,MED,01,1,0.0,10,10,-8.61244019138758,BN,Benin,9.5,2.25,794,2025-01-01,0,1
202501,INTELLIGENCE,,SPY,BENIN,BEN,,01,1,0.0,2,2,-3.97058823529412,BN,"Kandi, Alibori, Benin",11.1342,2.93861,802,2025-01-01,0,1
202501,TRIBUNAL,,JUD,ABUJA,NGA,,01,1,0.0,5,5,-3.75782881002088,BN,Benin,9.5,2.25,811,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,10,10,2.99352750809062,BN,"Ouidah, Atlantique, Benin",6.36307,2.08506,812,2025-01-01,0,0
202501,SCHOLAR,,EDU,,,,01,1,0.0,10,10,-0.61255742725881,BN,"Ouidah, Atlantique, Benin",6.36307,2.08506,819,2025-01-01,0,1
202501,CHANCELLOR,,GOV,UNIVERSITY,,EDU,01,1,0.0,10,10,2.23642172523962,BN,Benin,9.5,2.25,831,2025-01-01,0,0
202501,,,,BENIN,BEN,,01,1,0.0,4,4,-1.19047963371637,BN,Benin,9.5,2.25,835,2025-01-01,0,1
202501,BENIN,BEN,GOV,,,,01,1,0.0,10,10,-8.05369127516778,BN,Benin,9.5,2.25,841,2025-01-01,0,1
202501,,,,NEWS AGENCY,,MED,01,1,0.0,3,3,-7.2,BN,Benin,9.5,2.25,847,2025-01-01,0,1
202501,GOVERNMENT,,GOV,BENIN,BEN,,01,1,0.0,5,5,-3.19488817891374,BN,Benin,9.5,2.25,858,2025-01-01,0,1
202501,BENIN,BEN,,BENIN CITY,NGA,,01,1,0.0,2,2,2.40963855421687,BN,Benin,9.5,2.25,876,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,8,8,3.625,BN,"Kokou, Benin (general), Benin",9.73606,2.64774,880,2025-01-01,0,0
202501,COUNSEL,,JUD,,,,01,1,0.0,10,10,2.16867469879518,BN,Benin,9.5,2.25,892,2025-01-01,0,0
202501,BENIN,BEN,,NATIONAL ASSEMBLY,,LEG,01,1,0.0,2,2,-3.87755102040817,BN,Benin,9.5,2.25,897,2025-01-01,0,1
202501,BENIN,BEN,,TRIBUNAL,,JUD,01,1,0.0,4,4,-0.81466395112016,BN,Benin,9.5,2.25,901,2025-01-01,0,1
202501,BENIN,BEN,GOV,,,,01,1,0.0,6,6,-7.90123456790123,BN,Benin,9.5,2.25,905,2025-01-01,0,1
202501,,,,BENIN,BEN,,01,1,0.0,9,5,-8.48287112561177,BN,Benin,9.5,2.25,906,2025-01-01,0,1
202501,INTELLIGENCE,,SPY,BENIN,BEN,,01,1,0.0,2,2,-3.94213381555153,BN,"Kandi, Alibori, Benin",11.1342,2.93861,908,2025-01-01,0,1
202501,BENIN,BEN,,BENIN CITY,NGA,,01,1,0.0,2,2,-1.1142061281337,BN,Benin,9.5,2.25,923,2025-01-01,0,1
202501,BENIN,BEN,,,,,01,1,0.0,4,4,-3.97058823529412,BN,"Kandi, Alibori, Benin",11.1342,2.93861,924,2025-01-01,0,1
202501,COMPANY,,BUS,NIGERIA,NGA,MED,01,1,0.0,6,6,1.6597510373444,BN,Benin,9.5,2.25,926,2025-01-01,0,0
202501,COMMANDER,,MIL,BENIN,BEN,MED,01,1,0.0,5,5,-8.08080808080808,BN,Benin,9.5,2.25,943,2025-01-01,0,1
202501,SPOKESMAN,,MED,GOVERNANCE,,GOV,01,1,0.0,10,10,-2.79441117764471,BN,Benin,9.5,2.25,958,2025-01-01,0,1
202501,BENIN,BEN,,TRIBUNAL,,JUD,01,1,0.0,4,4,-6.83760683760686,BN,Benin,9.5,2.25,968,2025-01-01,0,1
202501,JUDICIARY,,JUD,,,,01,1,0.0,6,6,-8.88501742160278,BN,Benin,9.5,2.25,981,2025-01-01,0,1
202501,BENIN,BEN,,NIGERIA,NGA,MED,01,1,0.0,4,4,0.0,BN,Benin,9.5,2.25,989,2025-01-01,0,0
202501,BENIN,BEN,,,,,01,1,0.0,6,4,-4.08805031446541,BN,Benin,9.5,2.25,991,2025-01-01,0,1
202501,COUNSEL,,JUD,,,,01,1,0.0,10,10,-11.8840579710145,BN,Benin,9.5,2.25,994,2025-01-01,0,1
202501,NIGERIA,NGA,,,,,01,1,0.0,1,1,-0.842696629213481,BN,Benin,9.5,2.25,1005,2025-01-01,0,1
